Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,38.098,38.098,screen dark,5.5774252864
0,38.098,38.098,wifi running,0.07922479099999999
0,38.098,38.098,audio,6.33798328
0.0,87.69249500001024,87.69249500001024,core 0 cpu_idle start,0.7075433882077826
87.69249500001024,87.96150200000557,0.2690069999953266,core 0 cpu_idle,0.002170472219182293
87.96150200000557,87.96162300001015,0.00012100000458303839,core 0 cpu_frequency,5.032390190608566e-05
87.96162300001015,88.60116400000697,0.6395409999968251,core 0 cpu_idle,0.005160110976834383
88.60116400000697,88.60191900000791,0.0007550000009359792,core 0 cpu_frequency,0.00031400450038927374
88.60191900000791,88.94565000000875,0.3437310000008438,core 0 cpu_idle,0.002773379824266808
88.94565000000875,88.9457720000064,0.00012199999764561653,core 0 cpu_frequency,5.0739799020811913e-05
88.9457720000064,89.1328050000011,0.1870329999946989,core 0 cpu_idle,0.0015090682791372282
89.1328050000011,89.13293800000974,0.00013300000864546746,core 0 cpu_frequency,5.5314703595649915e-05
89.13293800000974,89.26574000000255,0.1328019999928074,core 0 cpu_idle,0.0010715076248619666
89.26574000000255,89.26591600000393,0.00017600000137463212,core 0 cpu_frequency,7.31984005717095e-05
89.26591600000393,90.58133899999666,1.3154229999927338,core 0 cpu_idle,0.010613437858521372
90.58133899999666,90.58310699999856,0.001768000001902692,core 0 cpu_frequency,0.0007353112007913296
90.58310699999856,90.88062199999695,0.29751499999838416,core 0 cpu_idle,0.0024004878768869625
90.88062199999695,90.880799999999,0.00017800000205170363,core 0 cpu_frequency,7.403020085330353e-05
90.880799999999,91.1047350000008,0.2239350000018021,core 0 cpu_idle,0.0018068105901145402
91.1047350000008,91.10822300000291,0.003488000002107583,core 0 cpu_frequency,0.0014506592008765437
91.10822300000291,91.35055299999658,0.24232999999367166,core 0 cpu_idle,0.00195522991174894
91.35055299999658,91.35143300000345,0.0008800000068731606,core 0 cpu_frequency,0.0003659920028585475
91.35143300000345,91.83270100000664,0.48126800000318326,core 0 cpu_idle,0.0038830916073056836
91.83270100000664,91.83277100000123,6.999999459367245e-05,core 0 cpu_frequency,2.9112997751508372e-05
91.83277100000123,92.06701600000088,0.2342449999996461,core 0 cpu_idle,0.0018899964126971444
92.06701600000088,92.06707099999767,5.499999679159373e-05,core 0 cpu_frequency,2.2874498665623834e-05
92.06707099999767,92.16525400000683,0.0981830000091577,core 0 cpu_idle,0.0007921856082538885
92.16525400000683,92.16874500000267,0.0034909999958472326,core 0 cpu_frequency,0.001451906898272864
92.16874500000267,92.50123900000472,0.3324940000020433,core 0 cpu_idle,0.0026827145392564864
92.50123900000472,92.50198700001056,0.0007480000058421865,core 0 cpu_frequency,0.00031109320242976536
92.50198700001056,92.650953999997,0.1489669999864418,core 0 cpu_idle,0.0012019342807106062
92.650953999997,92.6513360000099,0.0003820000129053369,core 0 cpu_frequency,0.00015887380536732962
92.6513360000099,92.9157300000079,0.26439399999799207,core 0 cpu_idle,0.002133252413223799
92.9157300000079,92.91636100001051,0.0006310000026132911,core 0 cpu_frequency,0.00026243290108686777
92.91636100001051,93.39944100000139,0.4830799999908777,core 0 cpu_idle,0.0038977116567263967
93.39944100000139,93.39944600001036,5.0000089686363935e-06,core 0 cpu_frequency,2.079503730055876e-06
93.39944600001036,93.74851900000067,0.3490729999903124,core 0 cpu_idle,0.0028164815375018356
93.74851900000067,93.74857500000508,5.60000044060871e-05,core 0 cpu_frequency,2.3290401832491624e-05
93.74857500000508,93.96907400000782,0.22049900000274647,core 0 cpu_idle,0.0017790873615621597
93.96907400000782,93.9698320000025,0.0007579999946756288,core 0 cpu_frequency,0.000315252197785594
93.9698320000025,94.30202299999655,0.33219099999405444,core 0 cpu_idle,0.002680269795812028
94.30202299999655,94.30209100000502,6.800000846851617e-05,core 0 cpu_frequency,2.8281203522055876e-05
94.30209100000502,94.56720099999802,0.2651099999930011,core 0 cpu_idle,0.0021390294305435294
94.56720099999802,94.56733600000734,0.00013500000932253897,core 0 cpu_frequency,5.614650387724396e-05
94.56733600000734,94.80227300000843,0.2349370000010822,core 0 cpu_idle,0.0018955797870287316
94.80227300000843,94.80262499999662,0.000351999988197349,core 0 cpu_frequency,0.00014639679509127746
94.80262499999662,95.06617900000128,0.26355400000466034,core 0 cpu_idle,0.002126474906877602
95.06617900000128,95.06623700000637,5.800000508315861e-05,core 0 cpu_frequency,2.4122202114085668e-05
95.06623700000637,95.36596500000451,0.29972799999814015,core 0 cpu_idle,0.0024183433788649935
95.36596500000451,95.36657100000593,0.0006060000014258549,core 0 cpu_frequency,0.00025203540059301303
95.36657100000593,95.43040500000643,0.06383400000049733,core 0 cpu_idle,0.0005150420756440126
95.43040500000643,95.430554999999,0.00014999999257270247,core 0 cpu_frequency,6.238499691098695e-05
95.430554999999,95.58691100000578,0.15635600000678096,core 0 cpu_idle,0.001261552131814712
95.58691100000578,95.58736200000567,0.000450999999884516,core 0 cpu_frequency,0.0001875708999519702
95.58736200000567,95.86953799999901,0.282175999993342,core 0 cpu_idle,0.00227672576890628
95.86953799999901,95.87023800000316,0.0007000000041443855,core 0 cpu_frequency,0.0002911300017236499
95.87023800000316,96.61967000000004,0.7494319999968866,core 0 cpu_idle,0.006046762114694879
96.61967000000004,96.62043900000572,0.0007690000056754798,core 0 cpu_frequency,0.00031982710236043205
96.62043900000572,96.92061100000865,0.30017200000293087,core 0 cpu_idle,0.0024219257751436473
96.92061100000865,96.92067400000815,6.299999949987978e-05,core 0 cpu_frequency,2.6201699791999998e-05
