Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,36.946,36.946,screen dark,4.9106849792
0,36.946,36.946,wifi running,0.069754048
0,36.946,36.946,audio,5.58032384
0.0,61.63021399999707,61.63021399999707,core 0 cpu_idle start,0.45146843484413846
61.63021399999707,63.37657799999943,1.7463640000023588,core 0 cpu_idle,0.012792884700177278
63.37657799999943,63.376632999999856,5.500000042957254e-05,core 0 cpu_frequency,2.076800016220659e-05
63.376632999999856,71.1503789999988,7.773745999998937,core 0 cpu_idle,0.056946109898232206
71.1503789999988,71.15041199999905,3.300000025774352e-05,core 0 cpu_frequency,1.2460800097323955e-05
0.0,61.62806999999884,61.62806999999884,core 1 cpu_idle start,0.4514527291007915
61.62806999999884,63.37659200000053,1.7485220000016852,core 1 cpu_idle,0.012808692999692343
63.37659200000053,63.376689999997325,9.7999996796716e-05,core 1 cpu_frequency,3.700479879043996e-05
63.376689999997325,71.1503929999999,7.77370300000257,core 1 cpu_idle,0.05694579490433882
71.1503929999999,71.15100899999743,0.0006159999975352548,core 1 cpu_frequency,0.0002326015990693122
0.0,61.62899499999912,61.62899499999912,core 2 cpu_idle start,0.45145950513279354
61.62899499999912,63.37659799999892,1.747602999999799,core 2 cpu_idle,0.012801960920318526
63.37659799999892,63.380175999998755,0.0035779999998339918,core 2 cpu_frequency,0.0013510527999373153
63.380175999998755,71.15039799999795,7.770221999999194,core 2 cpu_idle,0.05692029504767409
71.15039799999795,71.15044999999736,5.199999941396527e-05,core 2 cpu_frequency,1.9635199778713284e-05
0.0,61.62714199999755,61.62714199999755,core 3 cpu_idle start,0.451445931092462
61.62714199999755,63.376602999996976,1.7494609999994282,core 3 cpu_idle,0.012815571587835809
63.376602999996976,63.37665600000037,5.300000339047983e-05,core 3 cpu_frequency,2.0012801280245186e-05
63.37665600000037,71.15040299999964,7.773746999999275,core 3 cpu_idle,0.05694611722367469
71.15040299999964,71.15263299999788,0.0022299999982351437,core 3 cpu_frequency,0.0008420479993335902
0.0,61.63045399999828,61.63045399999828,core 4 cpu_idle start,0.45147019294974733
61.63045399999828,63.37660799999867,1.746154000000388,core 4 cpu_idle,0.01279134635776284
63.37660799999867,63.37667599999986,6.800000119255856e-05,core 4 cpu_frequency,2.567680045031011e-05
63.37667599999986,71.1504079999977,7.773731999997835,core 4 cpu_idle,0.056946007342064134
71.1504079999977,71.15068500000052,0.0002770000028249342,core 4 cpu_frequency,0.00010459520106669515
0.0,61.63045399999828,61.63045399999828,core 5 cpu_idle start,0.45147019294974733
61.63045399999828,63.37661300000036,1.7461590000020806,core 5 cpu_idle,0.012791382984975239
63.37661300000036,63.384484999998676,0.007871999998315005,core 5 cpu_frequency,0.0029724671993637455
63.384484999998676,71.15041299999939,7.765928000000713,core 5 cpu_idle,0.05688883960832521
71.15041299999939,71.15075900000011,0.0003460000007180497,core 5 cpu_frequency,0.00013064960027113558
0.0,61.630857000000105,61.630857000000105,core 6 cpu_idle start,0.4514731451020807
0.0,61.67806500000006,61.67806500000006,core 7 cpu_idle start,0.45181896447360037
