Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,38.078,38.078,screen dark,5.1362043392
0,38.078,38.078,wifi running,0.07295744800000001
0,38.078,38.078,audio,5.83659584
0.0,67.28512399998726,67.28512399998726,core 0 cpu_idle start,0.5002029946258253
67.28512399998726,67.62577699999383,0.3406530000065686,core 0 cpu_idle,0.0025324416542888313
67.62577699999383,67.62827099999413,0.002494000000297092,core 0 cpu_frequency,0.0009557008001138456
67.62827099999413,71.13521499998751,3.506943999993382,core 0 cpu_idle,0.0260709022514708
71.13521499998751,71.13533199999074,0.00011700000322889537,core 0 cpu_frequency,4.48344012373127e-05
71.13533199999074,71.45955799998774,0.3242259999969974,core 0 cpu_idle,0.002410322022057678
71.45955799998774,71.48658399998385,0.02702599999611266,core 0 cpu_frequency,0.01035636319851037
71.48658399998385,75.89432099998521,4.407737000001362,core 0 cpu_idle,0.03276746947697012
75.89432099998521,75.89538699998229,0.001065999997081235,core 0 cpu_frequency,0.0004084911988815293
75.89538699998229,88.981987999985,13.086601000002702,core 0 cpu_idle,0.09728683876210008
88.981987999985,88.98271099998965,0.0007230000046547502,core 0 cpu_frequency,0.00027705360178370027
88.98271099998965,96.66426899998623,7.681557999996585,core 0 cpu_idle,0.0571053166966146
96.66426899998623,96.66437599998608,0.00010699999984353781,core 0 cpu_frequency,4.1002399940043687e-05
0.0,67.28336699999636,67.28336699999636,core 1 cpu_idle start,0.5001899329473329
67.28336699999636,67.62579199999163,0.34242499999527354,core 1 cpu_idle,0.0025456148439648627
67.62579199999163,67.62652599999274,0.0007340000011026859,core 1 cpu_frequency,0.00028126880042254925
67.62652599999274,71.13523099999293,3.508705000000191,core 1 cpu_idle,0.026083993666401416
71.13523099999293,71.13555299998552,0.00032199999259319156,core 1 cpu_frequency,0.000123390397161711
71.13555299998552,71.45957599999383,0.3240230000083102,core 1 cpu_idle,0.0024088129039017783
71.45957599999383,71.46637299998838,0.006796999994548969,core 1 cpu_frequency,0.0026046103979111648
71.46637299998838,75.89433999998437,4.427966999995988,core 1 cpu_idle,0.03291786091533017
75.89433999998437,75.89437599999656,3.600001218728721e-05,core 1 cpu_frequency,1.3795204670168459e-05
75.89437599999656,88.98200499998347,13.087628999986919,core 1 cpu_idle,0.09729448099622275
88.98200499998347,88.98654899999383,0.004544000010355376,core 1 cpu_frequency,0.00174126080396818
88.98654899999383,96.66428299999097,7.677733999997145,core 1 cpu_idle,0.05707688877469876
96.66428299999097,96.66641699998581,0.0021339999948395416,core 1 cpu_frequency,0.0008177487980225123
0.0,67.28335999998671,67.28335999998671,core 2 cpu_idle start,0.5001898809087012
67.28335999998671,67.62579699998605,0.34243699999933597,core 2 cpu_idle,0.0025457040529550633
67.62579699998605,67.62581299999147,1.6000005416572094e-05,core 2 cpu_frequency,6.131202075630426e-06
67.62581299999147,71.13523599998734,3.509422999995877,core 2 cpu_idle,0.026089331335809346
71.13523599998734,71.13530699998955,7.100000220816582e-05,core 2 cpu_frequency,2.7207200846169142e-05
71.13530699998955,71.45958199999586,0.3242750000063097,core 2 cpu_idle,0.0024106862920469066
71.45958199999586,71.46542399999453,0.005841999998665415,core 2 cpu_frequency,0.002238654399488587
71.46542399999453,75.89434499999334,4.428920999998809,core 2 cpu_idle,0.03292495302767114
75.89434499999334,75.89994099999603,0.00559600000269711,core 2 cpu_frequency,0.0021443872010335325
75.89994099999603,88.98200999999244,13.082068999996409,core 2 cpu_idle,0.09725314751149329
88.98200999999244,88.982084999996,7.500000356230885e-05,core 2 cpu_frequency,2.874000136507675e-05
88.982084999996,96.664288999993,7.682203999997,core 2 cpu_idle,0.05711011911229769
96.664288999993,96.66434799999115,5.8999998145736754e-05,core 2 cpu_frequency,2.2608799289446323e-05
0.0,67.28640799998539,67.28640799998539,core 3 cpu_idle start,0.5002125399845313
67.28640799998539,67.62580199999502,0.3393940000096336,core 3 cpu_idle,0.0025230821475916167
67.62580199999502,67.62615499999083,0.0003529999958118424,core 3 cpu_frequency,0.000135269598395098
67.62615499999083,71.13524099999631,3.5090860000054818,core 3 cpu_idle,0.026086826050920747
71.13524099999631,71.13543199999549,0.00019099999917671084,core 3 cpu_frequency,7.31911996845156e-05
71.13543199999549,71.45958699999028,0.32415499999478925,core 3 cpu_idle,0.0024097942023612626
71.45958699999028,71.45973299999605,0.00014600000577047467,core 3 cpu_frequency,5.5947202211245894e-05
71.45973299999605,75.89434999998775,4.434616999991704,core 3 cpu_idle,0.032967297547298324
75.89434999998775,75.89437599999656,2.6000008801929653e-05,core 3 cpu_frequency,9.963203372899443e-06
75.89437599999656,88.98201499998686,13.087638999990304,core 3 cpu_idle,0.09729455533704791
88.98201499998686,88.98577399998612,0.003758999999263324,core 3 cpu_frequency,0.0014404487997177057
88.98577399998612,96.66429399998742,7.678520000001299,core 3 cpu_idle,0.05708273196160965
96.66429399998742,96.66641699998581,0.002122999998391606,core 3 cpu_frequency,0.0008135335993836633
0.0,67.28595599999244,67.28595599999244,core 4 cpu_idle start,0.5002091797804238
67.28595599999244,67.62580599999637,0.33985000000393484,core 4 cpu_idle,0.0025264720880292515
67.62580599999637,67.66281699998945,0.03701099999307189,core 4 cpu_frequency,0.014182615197345148
67.66281699998945,71.13524599999073,3.4724290000012843,core 4 cpu_idle,0.025814314980329545
71.13524599999073,71.1384759999928,0.0032300000020768493,core 4 cpu_frequency,0.0012377360007958485
71.1384759999928,71.45959099999163,0.32111499999882653,core 4 cpu_idle,0.002387194599191276
